epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,177.259,1.31556,1.14441,0.00828,0.74758,0.68653,0.758,0.48546,1.06392,1.02456,0.01185,0.00171092,0.00171092,0.00171092
75,179.493,1.38334,1.14676,0.00809,0.78727,0.65121,0.76298,0.50447,1.01266,0.98207,0.01096,0.00170696,0.00170696,0.00170696
76,181.718,1.41024,1.1768,0.00868,0.76273,0.70962,0.77226,0.5074,1.05646,0.88902,0.01166,0.001703,0.001703,0.001703
77,184.07,1.30615,1.10714,0.00817,0.78941,0.72818,0.77834,0.51493,1.05435,0.89351,0.01213,0.00169904,0.00169904,0.00169904
78,186.263,1.32592,1.13494,0.00821,0.74076,0.72538,0.77557,0.50589,1.02141,0.97892,0.01173,0.00169508,0.00169508,0.00169508
79,188.525,1.39065,1.1507,0.00736,0.71986,0.70339,0.76376,0.51318,0.95096,0.99282,0.01041,0.00169112,0.00169112,0.00169112
80,190.747,1.32222,1.14737,0.00781,0.80841,0.71965,0.81364,0.54087,1.02028,0.89198,0.0108,0.00168716,0.00168716,0.00168716
81,192.943,1.33397,1.15798,0.00789,0.78891,0.70126,0.78817,0.51618,1.03076,0.98426,0.01104,0.0016832,0.0016832,0.0016832
82,195.145,1.28974,1.0847,0.00809,0.769,0.69757,0.77945,0.51465,1.00884,0.933,0.01095,0.00167924,0.00167924,0.00167924
83,197.537,1.32832,1.1108,0.00783,0.79502,0.66782,0.78983,0.51095,1.06172,0.89473,0.01164,0.00167528,0.00167528,0.00167528
84,199.751,1.32176,1.14711,0.00835,0.7327,0.72406,0.77634,0.50791,1.04486,0.87145,0.01133,0.00167132,0.00167132,0.00167132
85,201.926,1.31109,1.06155,0.00771,0.77459,0.71082,0.79327,0.51458,1.01947,0.90929,0.0113,0.00166736,0.00166736,0.00166736
86,204.158,1.43889,1.18739,0.00845,0.74505,0.71965,0.78352,0.51664,1.03351,0.85059,0.01191,0.0016634,0.0016634,0.0016634
87,206.387,1.29513,1.13933,0.00857,0.75572,0.72392,0.8031,0.5461,0.99619,0.84538,0.01136,0.00165944,0.00165944,0.00165944
88,208.614,1.31186,1.10135,0.00742,0.78595,0.64034,0.76261,0.53033,1.02563,1.01775,0.01179,0.00165548,0.00165548,0.00165548
89,210.777,1.35681,1.11848,0.00772,0.71521,0.67329,0.74869,0.47933,1.07205,1.04958,0.0118,0.00165152,0.00165152,0.00165152
90,213.19,1.34296,1.18883,0.00809,0.75086,0.67194,0.76439,0.51022,0.96499,0.97784,0.00994,0.00164756,0.00164756,0.00164756
91,215.39,1.27232,1.11018,0.00809,0.72377,0.73289,0.77887,0.52467,0.98833,0.91497,0.01053,0.0016436,0.0016436,0.0016436
92,217.645,1.36218,1.04173,0.00717,0.78277,0.71965,0.78913,0.53159,1.01092,1.02158,0.01109,0.00163964,0.00163964,0.00163964
93,219.819,1.32465,1.11637,0.00807,0.84984,0.68212,0.80526,0.54054,1.0189,0.9058,0.01135,0.00163568,0.00163568,0.00163568
94,222.065,1.32408,1.04042,0.00745,0.75312,0.74076,0.81263,0.55538,0.98141,0.84332,0.01064,0.00163172,0.00163172,0.00163172
95,224.286,1.36312,1.18831,0.00861,0.76249,0.72994,0.80869,0.53134,1.00075,0.90263,0.01069,0.00162776,0.00162776,0.00162776
96,226.667,1.311,1.11549,0.00795,0.70004,0.69978,0.75908,0.47316,1.09961,1.2411,0.01228,0.0016238,0.0016238,0.0016238
97,228.857,1.33548,1.03848,0.0076,0.75803,0.70199,0.78072,0.49671,1.03889,0.9741,0.01147,0.00161984,0.00161984,0.00161984
98,231.091,1.29191,1.0441,0.00742,0.76191,0.7064,0.78221,0.52091,0.97313,0.93772,0.01027,0.00161588,0.00161588,0.00161588
99,233.298,1.32312,1.09325,0.00766,0.80631,0.69839,0.81243,0.52764,0.99229,0.95231,0.01082,0.00161192,0.00161192,0.00161192
100,235.527,1.35028,1.063,0.00752,0.77774,0.73068,0.80458,0.53369,1.02184,0.85558,0.01147,0.00160796,0.00160796,0.00160796
101,237.723,1.26389,0.9959,0.00698,0.7748,0.73671,0.81178,0.51538,1.08144,0.84407,0.01246,0.001604,0.001604,0.001604
102,240.152,1.32507,1.05958,0.00801,0.74259,0.73235,0.79635,0.53555,1.00786,0.86163,0.01148,0.00160004,0.00160004,0.00160004
103,242.36,1.29209,1.06146,0.00764,0.7686,0.74834,0.80885,0.54141,1.05403,0.87338,0.01192,0.00159608,0.00159608,0.00159608
104,244.573,1.31512,1.0482,0.00761,0.76297,0.7319,0.79578,0.54704,1.00596,0.90309,0.01111,0.00159212,0.00159212,0.00159212
105,246.753,1.38328,1.13549,0.00796,0.80965,0.71359,0.80203,0.56376,0.93969,0.83781,0.01033,0.00158816,0.00158816,0.00158816
106,248.995,1.29227,1.09011,0.00815,0.79385,0.72406,0.81125,0.54154,0.96838,0.87866,0.01068,0.0015842,0.0015842,0.0015842
107,251.193,1.31516,1.02657,0.00736,0.74617,0.69757,0.78202,0.53171,0.93609,0.89137,0.00978,0.00158024,0.00158024,0.00158024
108,253.577,1.2813,0.98218,0.00755,0.78909,0.73951,0.81665,0.55044,1.03041,0.83373,0.01096,0.00157628,0.00157628,0.00157628
109,255.72,1.3543,1.06791,0.00753,0.82525,0.69978,0.8121,0.54251,1.055,0.87899,0.01124,0.00157232,0.00157232,0.00157232
