epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,162.739,1.2149,0.91823,1.22469,0.7762,0.75497,0.84064,0.56112,0.96241,0.88067,1.18304,0.00154064,0.00154064,0.00154064
118,164.087,1.15841,0.92016,1.18523,0.79165,0.78004,0.85574,0.58457,0.93941,0.858,1.18008,0.00153668,0.00153668,0.00153668
119,165.469,1.12945,0.87587,1.18071,0.79662,0.74172,0.83869,0.56795,0.96172,0.86632,1.16708,0.00153272,0.00153272,0.00153272
120,166.832,1.14071,0.89357,1.20427,0.77318,0.75938,0.83879,0.55994,1.01371,0.86689,1.19456,0.00152876,0.00152876,0.00152876
121,168.162,1.17306,0.8936,1.20477,0.80877,0.7064,0.82124,0.55714,1.00649,0.87927,1.19462,0.0015248,0.0015248,0.0015248
122,169.529,1.18511,0.95663,1.21946,0.81469,0.65992,0.78201,0.5291,0.95571,0.93708,1.14887,0.00152084,0.00152084,0.00152084
123,170.882,1.11201,0.89018,1.19463,0.83887,0.71523,0.82181,0.55964,0.94488,0.89074,1.18234,0.00151688,0.00151688,0.00151688
124,172.246,1.17264,0.91083,1.19596,0.78863,0.73951,0.83229,0.55743,0.96502,0.80489,1.14913,0.00151292,0.00151292,0.00151292
125,173.581,1.13586,0.90356,1.202,0.79692,0.745,0.842,0.58027,0.95283,0.8293,1.17855,0.00150896,0.00150896,0.00150896
126,174.915,1.15369,0.94844,1.21887,0.81038,0.74614,0.83297,0.56002,0.95457,0.89292,1.17481,0.001505,0.001505,0.001505
127,176.256,1.14716,0.87713,1.18519,0.77307,0.72944,0.80862,0.54776,0.98468,0.94433,1.2216,0.00150104,0.00150104,0.00150104
128,177.576,1.15602,0.87834,1.19879,0.7581,0.79561,0.84555,0.57777,0.92267,0.83181,1.16597,0.00149708,0.00149708,0.00149708
129,178.907,1.20976,0.92137,1.21546,0.81678,0.73068,0.84288,0.58203,0.89173,0.82752,1.1602,0.00149312,0.00149312,0.00149312
130,180.256,1.11808,0.88332,1.18269,0.78011,0.79249,0.84326,0.58318,0.92282,0.82051,1.16614,0.00148916,0.00148916,0.00148916
131,181.589,1.17124,0.88476,1.19784,0.8356,0.77421,0.85619,0.56991,1.0017,0.82019,1.20155,0.0014852,0.0014852,0.0014852
132,182.94,1.17157,0.88241,1.19963,0.82555,0.74173,0.82468,0.56975,0.98116,0.88149,1.18018,0.00148124,0.00148124,0.00148124
133,184.261,1.14092,0.89175,1.194,0.78657,0.74847,0.81619,0.56229,0.96838,0.90964,1.2078,0.00147728,0.00147728,0.00147728
134,185.599,1.14393,0.85868,1.18016,0.80577,0.76929,0.84479,0.58572,0.98194,0.8481,1.19473,0.00147332,0.00147332,0.00147332
135,186.986,1.16675,0.91985,1.20275,0.78812,0.73901,0.81058,0.55403,0.96697,0.87704,1.19055,0.00146936,0.00146936,0.00146936
136,188.475,1.13941,0.8924,1.18298,0.78015,0.80795,0.83613,0.58422,0.9535,0.81603,1.19071,0.0014654,0.0014654,0.0014654
137,189.813,1.1727,0.88235,1.18951,0.84899,0.71965,0.84459,0.58274,0.972,0.84538,1.16906,0.00146144,0.00146144,0.00146144
138,191.17,1.13985,0.88233,1.1891,0.81455,0.7369,0.83571,0.58152,0.94641,0.88666,1.1633,0.00145748,0.00145748,0.00145748
139,192.526,1.22814,0.91635,1.21629,0.81144,0.7351,0.84279,0.57118,0.93838,0.79652,1.14145,0.00145352,0.00145352,0.00145352
140,193.861,1.15576,0.8607,1.17738,0.79969,0.74393,0.83033,0.5723,0.94382,0.82924,1.17482,0.00144956,0.00144956,0.00144956
141,195.189,1.14382,0.90198,1.21385,0.81778,0.73731,0.82577,0.55975,0.97068,0.81388,1.19564,0.0014456,0.0014456,0.0014456
142,196.573,1.15336,0.89342,1.19983,0.818,0.766,0.84244,0.57986,0.93105,0.81576,1.16776,0.00144164,0.00144164,0.00144164
143,197.933,1.14668,0.86479,1.17707,0.81269,0.74708,0.8433,0.57544,0.95271,0.87283,1.18543,0.00143768,0.00143768,0.00143768
144,199.286,1.12182,0.87482,1.1935,0.82365,0.75262,0.85415,0.5874,0.94331,0.81015,1.1531,0.00143372,0.00143372,0.00143372
145,200.645,1.20323,0.90314,1.2079,0.79951,0.77263,0.84658,0.58227,0.93269,0.80882,1.16546,0.00142976,0.00142976,0.00142976
146,202.005,1.11442,0.87309,1.20319,0.77502,0.77483,0.82645,0.56918,0.93014,0.80665,1.16561,0.0014258,0.0014258,0.0014258
147,203.356,1.17266,0.94054,1.21044,0.77227,0.74834,0.81188,0.57694,0.92612,0.83901,1.15261,0.00142184,0.00142184,0.00142184
148,204.684,1.11302,0.88219,1.18377,0.75639,0.72185,0.80343,0.56683,0.87422,0.84805,1.12876,0.00141788,0.00141788,0.00141788
149,206.009,1.13182,0.89615,1.20581,0.7863,0.7351,0.80693,0.5553,0.94895,0.83926,1.14606,0.00141392,0.00141392,0.00141392
150,207.37,1.18792,0.90317,1.19859,0.80748,0.77483,0.83891,0.57123,0.9403,0.86602,1.15344,0.00140996,0.00140996,0.00140996
151,208.753,1.08346,0.8447,1.15729,0.83703,0.77483,0.84027,0.57573,0.9235,0.84914,1.13476,0.001406,0.001406,0.001406
152,210.101,1.14466,0.90726,1.19994,0.83754,0.76821,0.83214,0.55911,0.97661,0.81988,1.17934,0.00140204,0.00140204,0.00140204
153,211.414,1.12367,0.86515,1.19724,0.85465,0.75283,0.8481,0.58014,0.97587,0.79364,1.18491,0.00139808,0.00139808,0.00139808
154,212.939,1.11426,0.81998,1.15519,0.83031,0.72372,0.84145,0.57805,0.92062,0.82279,1.16563,0.00139412,0.00139412,0.00139412
155,214.285,1.12866,0.90906,1.20661,0.7632,0.73731,0.81416,0.54992,0.95344,0.88829,1.20388,0.00139016,0.00139016,0.00139016
156,215.573,1.12439,0.89632,1.20308,0.79615,0.69835,0.79911,0.552,0.99426,0.88964,1.21956,0.0013862,0.0013862,0.0013862
157,216.872,1.17272,0.84422,1.16907,0.81618,0.70861,0.81866,0.57123,0.96064,0.89339,1.17785,0.00138224,0.00138224,0.00138224
158,218.184,1.1451,0.85399,1.19198,0.81984,0.74335,0.83607,0.58619,0.9196,0.84209,1.14314,0.00137828,0.00137828,0.00137828
159,219.491,1.1278,0.85379,1.16762,0.83196,0.77596,0.84915,0.60532,0.87189,0.77636,1.13125,0.00137432,0.00137432,0.00137432
160,220.836,1.12988,0.84842,1.19093,0.81721,0.76978,0.84863,0.59277,0.89495,0.7767,1.12788,0.00137036,0.00137036,0.00137036
161,222.113,1.13069,0.8579,1.19803,0.79451,0.75108,0.83565,0.57186,0.9177,0.85754,1.15167,0.0013664,0.0013664,0.0013664
162,223.425,1.15922,0.86852,1.16353,0.80177,0.75055,0.82726,0.56913,0.94374,0.84685,1.15668,0.00136244,0.00136244,0.00136244
163,224.728,1.12538,0.86265,1.18507,0.79152,0.7638,0.82919,0.57826,0.90559,0.87414,1.14792,0.00135848,0.00135848,0.00135848
164,226.081,1.11752,0.85352,1.20088,0.85109,0.73731,0.85299,0.58796,0.96303,0.82795,1.16198,0.00135452,0.00135452,0.00135452
165,227.391,1.13709,0.82691,1.16499,0.78497,0.76159,0.84202,0.59261,0.91544,0.82089,1.13915,0.00135056,0.00135056,0.00135056
166,228.716,1.11141,0.86454,1.1969,0.76614,0.77704,0.83378,0.56505,0.94584,0.82725,1.14052,0.0013466,0.0013466,0.0013466
167,230.045,1.19421,0.8949,1.2094,0.80447,0.74475,0.81719,0.55451,0.93423,0.81539,1.15786,0.00134264,0.00134264,0.00134264
168,231.385,1.14535,0.85172,1.16993,0.81851,0.78808,0.84914,0.59019,0.89028,0.75993,1.12989,0.00133868,0.00133868,0.00133868
169,232.709,1.0915,0.79191,1.12955,0.82703,0.75276,0.8386,0.59128,0.86798,0.76634,1.11767,0.00133472,0.00133472,0.00133472
170,234.05,1.20701,0.89772,1.23145,0.80724,0.77653,0.84446,0.57928,0.96673,0.79048,1.16024,0.00133076,0.00133076,0.00133076
171,235.396,1.09819,0.80403,1.18132,0.83201,0.73951,0.83466,0.57361,0.96705,0.82941,1.22408,0.0013268,0.0013268,0.0013268
