epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,309.716,1.23661,1.26021,0.00987,0.725,0.73329,0.79523,0.50246,1.09468,0.89375,0.0121,0.00151292,0.00151292,0.00151292
125,312.083,1.18448,1.13747,0.00838,0.74785,0.68433,0.78655,0.51373,0.9976,0.95131,0.01091,0.00150896,0.00150896,0.00150896
126,314.455,1.19548,1.18913,0.00861,0.72269,0.71302,0.7646,0.5128,1.08094,0.89731,0.01272,0.001505,0.001505,0.001505
127,317.067,1.24766,1.26396,0.00888,0.76207,0.68874,0.7802,0.53141,1.01657,0.89233,0.01168,0.00150104,0.00150104,0.00150104
128,319.588,1.16879,1.15466,0.00936,0.75534,0.70196,0.77865,0.52282,1.07381,0.95459,0.01259,0.00149708,0.00149708,0.00149708
129,321.995,1.12373,1.07238,0.00886,0.79097,0.70199,0.81634,0.52974,1.08053,0.89608,0.01221,0.00149312,0.00149312,0.00149312
130,324.406,1.19297,1.2494,0.00837,0.79578,0.7351,0.82066,0.52511,1.04734,0.89989,0.01144,0.00148916,0.00148916,0.00148916
131,326.794,1.10784,1.06506,0.00826,0.80863,0.72406,0.79026,0.52576,0.95944,1.02571,0.0102,0.0014852,0.0014852,0.0014852
132,329.273,1.13456,1.15272,0.00871,0.75239,0.76821,0.8045,0.51811,1.07177,0.96783,0.01202,0.00148124,0.00148124,0.00148124
133,331.895,1.19392,1.21985,0.0091,0.77138,0.72406,0.7964,0.53029,1.03417,0.89834,0.0116,0.00147728,0.00147728,0.00147728
134,334.316,1.06651,1.07273,0.00839,0.77009,0.73942,0.79554,0.53313,1.03578,0.91114,0.01223,0.00147332,0.00147332,0.00147332
135,336.714,1.15222,1.12444,0.00905,0.773,0.65342,0.77729,0.50414,1.06893,0.95585,0.01269,0.00146936,0.00146936,0.00146936
136,339.128,1.13481,1.12233,0.00778,0.80287,0.6777,0.77928,0.50849,0.99318,0.92784,0.0113,0.0014654,0.0014654,0.0014654
137,341.503,1.18205,1.11558,0.00718,0.73148,0.73965,0.78762,0.50486,1.02165,0.96742,0.01153,0.00146144,0.00146144,0.00146144
138,343.881,1.18884,1.07222,0.00845,0.76521,0.71946,0.7875,0.51333,1.08561,0.89716,0.01233,0.00145748,0.00145748,0.00145748
139,346.622,1.19151,1.17946,0.00877,0.74092,0.7323,0.77807,0.50128,1.06542,0.94592,0.01158,0.00145352,0.00145352,0.00145352
140,348.982,1.16105,1.1475,0.00864,0.76886,0.65342,0.75463,0.47346,1.13792,0.96947,0.01327,0.00144956,0.00144956,0.00144956
141,351.276,1.14451,1.06461,0.00849,0.73194,0.71082,0.76282,0.49163,1.10964,1.04783,0.01214,0.0014456,0.0014456,0.0014456
142,353.644,1.22291,1.10735,0.00874,0.75584,0.71082,0.77627,0.50149,1.08534,0.92161,0.01218,0.00144164,0.00144164,0.00144164
143,355.95,1.15143,1.10848,0.00853,0.75311,0.72051,0.8022,0.52312,0.99741,0.87397,0.01088,0.00143768,0.00143768,0.00143768
144,358.513,1.22424,1.17472,0.00931,0.75355,0.74247,0.8027,0.5362,0.98206,0.91533,0.01061,0.00143372,0.00143372,0.00143372
145,360.845,1.14872,1.07498,0.00861,0.74848,0.73576,0.7945,0.53783,0.99893,0.89849,0.01082,0.00142976,0.00142976,0.00142976
146,363.183,1.18514,1.12866,0.0084,0.75723,0.72988,0.80622,0.53782,1.07576,0.93777,0.01277,0.0014258,0.0014258,0.0014258
147,365.507,1.11954,1.04045,0.00952,0.82087,0.69799,0.81478,0.54159,1.04912,0.86298,0.01181,0.00142184,0.00142184,0.00142184
148,367.866,1.14451,1.0413,0.00836,0.74601,0.70026,0.77312,0.52069,1.02462,0.92426,0.01146,0.00141788,0.00141788,0.00141788
149,370.179,1.11101,1.01522,0.00783,0.77662,0.71523,0.79099,0.52343,1.05524,0.94188,0.01182,0.00141392,0.00141392,0.00141392
150,372.511,1.07637,1.03095,0.00795,0.78702,0.67329,0.78133,0.52206,1.00028,0.906,0.01093,0.00140996,0.00140996,0.00140996
151,375.017,1.06271,1.00576,0.00784,0.76417,0.71523,0.79533,0.53582,0.98452,0.94546,0.01087,0.001406,0.001406,0.001406
152,377.389,1.1254,1.08141,0.00782,0.7641,0.71503,0.79165,0.53386,1.06041,0.83842,0.01211,0.00140204,0.00140204,0.00140204
153,379.69,1.10833,1.02492,0.00711,0.75817,0.7351,0.78623,0.53894,0.95111,0.92222,0.01019,0.00139808,0.00139808,0.00139808
154,381.983,1.0079,0.98816,0.00776,0.73773,0.69978,0.78394,0.54066,0.92493,0.87145,0.00989,0.00139412,0.00139412,0.00139412
155,384.317,1.15838,1.07265,0.00886,0.80257,0.70894,0.81669,0.55059,0.91302,0.82314,0.00987,0.00139016,0.00139016,0.00139016
156,386.697,1.15987,1.07097,0.00796,0.76078,0.70419,0.79912,0.53068,1.01365,0.91813,0.01172,0.0013862,0.0013862,0.0013862
157,389.177,1.14102,1.07743,0.00837,0.72713,0.76472,0.8154,0.53801,0.95566,0.85332,0.01071,0.00138224,0.00138224,0.00138224
158,391.5,1.14471,1.02489,0.00967,0.72756,0.72848,0.79296,0.53307,1.00118,0.85165,0.01173,0.00137828,0.00137828,0.00137828
159,393.79,1.18442,1.14374,0.00929,0.7634,0.71228,0.79117,0.52328,1.06895,0.84308,0.0124,0.00137432,0.00137432,0.00137432
160,396.16,1.09459,1.05104,0.00836,0.83719,0.69243,0.8136,0.52056,1.06159,0.99364,0.01184,0.00137036,0.00137036,0.00137036
161,398.475,1.13163,1.10314,0.0086,0.77434,0.73476,0.80553,0.53465,0.99821,0.82517,0.01165,0.0013664,0.0013664,0.0013664
162,401.001,1.13451,1.09766,0.00811,0.73194,0.73536,0.79173,0.51065,1.01481,0.95844,0.01136,0.00136244,0.00136244,0.00136244
163,403.319,1.13217,1.00758,0.00815,0.72589,0.72848,0.78258,0.53824,0.99425,0.88691,0.01121,0.00135848,0.00135848,0.00135848
164,405.659,1.12371,0.9731,0.00839,0.80506,0.69095,0.7824,0.53837,0.97139,0.88443,0.01052,0.00135452,0.00135452,0.00135452
165,407.965,1.13945,1.07028,0.00818,0.78086,0.63713,0.75709,0.50679,0.96358,0.88998,0.01037,0.00135056,0.00135056,0.00135056
166,410.282,1.15589,1.0449,0.00804,0.74513,0.72281,0.80004,0.53592,0.96326,0.8517,0.01092,0.0013466,0.0013466,0.0013466
