epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,242.462,0.99141,0.92271,1.19126,0.80756,0.75717,0.82047,0.57421,0.91368,0.8893,1.17727,0.00135848,0.00135848,0.00135848
164,243.88,0.96453,0.88416,1.18044,0.8025,0.72406,0.80444,0.55556,0.93057,0.88533,1.2036,0.00135452,0.00135452,0.00135452
165,245.318,0.99435,0.94809,1.1662,0.81539,0.69316,0.79236,0.53385,0.98811,0.98256,1.21855,0.00135056,0.00135056,0.00135056
166,246.722,0.99594,0.92293,1.19331,0.8585,0.69645,0.82047,0.55933,0.94795,0.86518,1.22192,0.0013466,0.0013466,0.0013466
167,248.124,0.94982,0.89823,1.1825,0.79522,0.68578,0.7835,0.5336,0.98082,0.92039,1.2171,0.00134264,0.00134264,0.00134264
168,249.548,0.99458,1.00791,1.21843,0.84212,0.73001,0.84374,0.58721,0.92054,0.82864,1.20122,0.00133868,0.00133868,0.00133868
169,250.933,1.01935,0.95691,1.22682,0.82269,0.75793,0.85252,0.58191,0.92309,0.90302,1.19439,0.00133472,0.00133472,0.00133472
170,252.34,1.05084,0.99909,1.24476,0.82211,0.72434,0.82646,0.57953,0.90069,0.91636,1.17935,0.00133076,0.00133076,0.00133076
171,253.74,0.98145,0.97537,1.19099,0.81543,0.76159,0.8344,0.57915,0.90864,0.86158,1.15904,0.0013268,0.0013268,0.0013268
172,255.166,0.94963,0.90005,1.17206,0.76169,0.7351,0.80447,0.53553,0.96565,1.04704,1.22503,0.00132284,0.00132284,0.00132284
173,256.545,1.02136,0.97249,1.19517,0.81684,0.68653,0.81425,0.54493,0.92482,0.90004,1.17664,0.00131888,0.00131888,0.00131888
174,257.928,0.94414,0.86318,1.154,0.83821,0.75497,0.83815,0.56526,0.93662,0.82897,1.19227,0.00131492,0.00131492,0.00131492
175,259.318,0.96851,0.93118,1.19597,0.86484,0.73453,0.84509,0.57032,0.99047,0.81179,1.22851,0.00131096,0.00131096,0.00131096
176,260.721,1.11658,1.07137,1.22712,0.83855,0.75938,0.83473,0.57108,0.97036,0.88384,1.21016,0.001307,0.001307,0.001307
177,262.14,1.05816,0.99409,1.20841,0.81763,0.77704,0.83718,0.58044,0.93258,0.85897,1.18078,0.00130304,0.00130304,0.00130304
178,263.694,0.96594,0.90836,1.17427,0.81766,0.73289,0.81459,0.5667,0.95145,0.87767,1.22736,0.00129908,0.00129908,0.00129908
179,265.101,0.93715,0.9247,1.16438,0.83653,0.71302,0.82261,0.5669,1.02395,0.92621,1.27449,0.00129512,0.00129512,0.00129512
180,266.514,1.03373,0.99932,1.2136,0.80942,0.74172,0.82329,0.58467,0.95224,0.85202,1.23004,0.00129116,0.00129116,0.00129116
181,267.92,1.03964,0.95222,1.21542,0.81752,0.74174,0.82692,0.57185,0.95647,0.88161,1.23132,0.0012872,0.0012872,0.0012872
