epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
164,309.574,1.03682,0.98783,0.00784,0.80085,0.71019,0.80402,0.5483,0.94468,0.83738,0.01062,0.00135452,0.00135452,0.00135452
165,311.24,1.0542,0.98709,0.0081,0.75324,0.74121,0.81422,0.55108,0.98521,0.80509,0.01108,0.00135056,0.00135056,0.00135056
166,312.923,1.05182,0.97493,0.00791,0.7777,0.75717,0.81577,0.55944,0.9924,0.81815,0.01172,0.0013466,0.0013466,0.0013466
167,314.631,1.10101,1.00208,0.00796,0.75299,0.75497,0.81483,0.53973,1.08058,0.90116,0.01272,0.00134264,0.00134264,0.00134264
168,316.553,1.08495,1.00082,0.00815,0.78727,0.74393,0.81717,0.55763,0.99701,0.83557,0.01188,0.00133868,0.00133868,0.00133868
169,318.273,1.02281,0.9846,0.00769,0.82082,0.69316,0.80769,0.56422,0.96996,0.84777,0.01117,0.00133472,0.00133472,0.00133472
170,319.985,0.95673,0.84942,0.00679,0.78274,0.74172,0.80322,0.55185,0.98687,0.87359,0.01114,0.00133076,0.00133076,0.00133076
171,321.683,1.0799,0.96425,0.00723,0.80661,0.7351,0.81714,0.55514,0.96002,0.90303,0.01081,0.0013268,0.0013268,0.0013268
172,323.387,1.0912,0.98408,0.00755,0.79271,0.73731,0.81789,0.55884,1.04764,0.76806,0.01221,0.00132284,0.00132284,0.00132284
173,325.049,1.01079,0.94598,0.00757,0.76457,0.77263,0.80378,0.5429,1.01644,0.80273,0.011,0.00131888,0.00131888,0.00131888
174,326.946,1.00488,0.83828,0.00684,0.73745,0.74834,0.80092,0.53656,1.05348,0.89712,0.01163,0.00131492,0.00131492,0.00131492
175,328.655,1.12903,0.96668,0.00724,0.80463,0.74551,0.82061,0.55209,1.02712,0.86962,0.0116,0.00131096,0.00131096,0.00131096
176,330.405,1.00979,0.89639,0.00726,0.7833,0.75717,0.82397,0.55885,1.01899,0.83214,0.01169,0.001307,0.001307,0.001307
177,332.104,1.04989,0.91675,0.00692,0.79112,0.74172,0.81468,0.5586,0.96694,0.8749,0.01052,0.00130304,0.00130304,0.00130304
178,333.855,1.05215,0.93254,0.0073,0.7873,0.70861,0.81248,0.55748,0.99544,0.85638,0.0114,0.00129908,0.00129908,0.00129908
179,335.587,1.04224,0.9108,0.00734,0.81279,0.70861,0.80667,0.55554,0.9902,0.87473,0.01095,0.00129512,0.00129512,0.00129512
180,337.352,1.0084,0.90827,0.00707,0.82809,0.71744,0.81378,0.55322,0.98655,0.87757,0.01126,0.00129116,0.00129116,0.00129116
181,339.2,1.09364,0.94001,0.00698,0.8138,0.71302,0.8078,0.54304,1.05145,0.82011,0.01168,0.0012872,0.0012872,0.0012872
